Date,Day_Number,Day,Month,Short_Month,Calendar_Month_Number,Calendar_Month_Label,Calendar_Year,Calendar_Year_Label,Fiscal_Month_Number,Fiscal_Month_Label,Fiscal_Year,Fiscal_Year_Label,ISO_Week_Number
2013-05-29T00:00:00.000Z,29,29,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,22
2013-05-30T00:00:00.000Z,30,30,May,May,5,CY2013-May,2013,CY2013,7,FY2013-May,2013,FY2013,22
2013-06-21T00:00:00.000Z,21,21,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
2013-06-22T00:00:00.000Z,22,22,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
2013-06-23T00:00:00.000Z,23,23,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,25
2013-06-24T00:00:00.000Z,24,24,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
2013-06-25T00:00:00.000Z,25,25,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
2013-06-26T00:00:00.000Z,26,26,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
2013-06-27T00:00:00.000Z,27,27,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
2013-06-28T00:00:00.000Z,28,28,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
2013-06-29T00:00:00.000Z,29,29,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
2013-06-30T00:00:00.000Z,30,30,June,Jun,6,CY2013-Jun,2013,CY2013,8,FY2013-Jun,2013,FY2013,26
2013-07-21T00:00:00.000Z,21,21,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,29
2013-07-22T00:00:00.000Z,22,22,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
2013-07-23T00:00:00.000Z,23,23,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
2013-07-24T00:00:00.000Z,24,24,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
2013-07-25T00:00:00.000Z,25,25,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
2013-07-26T00:00:00.000Z,26,26,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
2013-07-27T00:00:00.000Z,27,27,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
2013-07-28T00:00:00.000Z,28,28,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,30
2013-07-29T00:00:00.000Z,29,29,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,31
2013-07-30T00:00:00.000Z,30,30,July,Jul,7,CY2013-Jul,2013,CY2013,9,FY2013-Jul,2013,FY2013,31
2013-08-21T00:00:00.000Z,21,21,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
2013-08-22T00:00:00.000Z,22,22,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
2013-08-23T00:00:00.000Z,23,23,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
2013-08-24T00:00:00.000Z,24,24,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
2013-08-25T00:00:00.000Z,25,25,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,34
2013-08-26T00:00:00.000Z,26,26,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
2013-08-27T00:00:00.000Z,27,27,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
2013-08-28T00:00:00.000Z,28,28,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
2013-08-29T00:00:00.000Z,29,29,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
2013-08-30T00:00:00.000Z,30,30,August,Aug,8,CY2013-Aug,2013,CY2013,10,FY2013-Aug,2013,FY2013,35
2013-09-20T00:00:00.000Z,20,20,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
2013-09-21T00:00:00.000Z,21,21,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
2013-09-22T00:00:00.000Z,22,22,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,38
2013-09-23T00:00:00.000Z,23,23,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
2013-09-24T00:00:00.000Z,24,24,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
2013-09-25T00:00:00.000Z,25,25,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
2013-09-26T00:00:00.000Z,26,26,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
2013-09-27T00:00:00.000Z,27,27,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
2013-09-28T00:00:00.000Z,28,28,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
2013-09-29T00:00:00.000Z,29,29,September,Sep,9,CY2013-Sep,2013,CY2013,11,FY2013-Sep,2013,FY2013,39
2013-10-20T00:00:00.000Z,20,20,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,42
2013-10-21T00:00:00.000Z,21,21,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
2013-10-22T00:00:00.000Z,22,22,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
2013-10-23T00:00:00.000Z,23,23,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
2013-10-24T00:00:00.000Z,24,24,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
2013-10-25T00:00:00.000Z,25,25,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
2013-10-26T00:00:00.000Z,26,26,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
2013-10-27T00:00:00.000Z,27,27,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,43
2013-10-28T00:00:00.000Z,28,28,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
2013-10-29T00:00:00.000Z,29,29,October,Oct,10,CY2013-Oct,2013,CY2013,12,FY2013-Oct,2013,FY2013,44
2013-11-20T00:00:00.000Z,20,20,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,47
2013-11-21T00:00:00.000Z,21,21,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,47
2013-11-22T00:00:00.000Z,22,22,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,47
2013-11-23T00:00:00.000Z,23,23,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,47
2013-11-24T00:00:00.000Z,24,24,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,47
2013-11-25T00:00:00.000Z,25,25,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,48
2013-11-26T00:00:00.000Z,26,26,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,48
2013-11-27T00:00:00.000Z,27,27,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,48
2013-11-28T00:00:00.000Z,28,28,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,48
2013-11-29T00:00:00.000Z,29,29,November,Nov,11,CY2013-Nov,2013,CY2013,1,FY2014-Nov,2014,FY2014,48
2013-12-20T00:00:00.000Z,20,20,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,51
2013-12-21T00:00:00.000Z,21,21,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,51
2013-12-22T00:00:00.000Z,22,22,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,51
2013-12-23T00:00:00.000Z,23,23,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,52
2013-12-24T00:00:00.000Z,24,24,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,52
2013-12-25T00:00:00.000Z,25,25,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,52
2013-12-26T00:00:00.000Z,26,26,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,52
2013-12-27T00:00:00.000Z,27,27,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,52
2013-12-28T00:00:00.000Z,28,28,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,52
2013-12-29T00:00:00.000Z,29,29,December,Dec,12,CY2013-Dec,2013,CY2013,2,FY2014-Dec,2014,FY2014,52
2012-01-01T00:00:00.000Z,1,1,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,52
2012-01-02T00:00:00.000Z,2,2,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,1
2012-01-03T00:00:00.000Z,3,3,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,1
2012-01-04T00:00:00.000Z,4,4,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,1
2012-01-05T00:00:00.000Z,5,5,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,1
2012-01-06T00:00:00.000Z,6,6,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,1
2012-01-07T00:00:00.000Z,7,7,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,1
2012-01-08T00:00:00.000Z,8,8,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,1
2012-01-09T00:00:00.000Z,9,9,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,2
2012-01-10T00:00:00.000Z,10,10,January,Jan,1,CY2012-Jan,2012,CY2012,3,FY2012-Jan,2012,FY2012,2
2012-02-01T00:00:00.000Z,1,1,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,5
2012-02-02T00:00:00.000Z,2,2,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,5
2012-02-03T00:00:00.000Z,3,3,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,5
2012-02-04T00:00:00.000Z,4,4,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,5
2012-02-05T00:00:00.000Z,5,5,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,5
2012-02-06T00:00:00.000Z,6,6,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,6
2012-02-07T00:00:00.000Z,7,7,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,6
2012-02-08T00:00:00.000Z,8,8,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,6
2012-02-09T00:00:00.000Z,9,9,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,6
2012-02-10T00:00:00.000Z,10,10,February,Feb,2,CY2012-Feb,2012,CY2012,4,FY2012-Feb,2012,FY2012,6
2012-03-01T00:00:00.000Z,1,1,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,9
2012-03-02T00:00:00.000Z,2,2,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,9
2012-03-03T00:00:00.000Z,3,3,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,9
2012-03-04T00:00:00.000Z,4,4,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,9
2012-03-05T00:00:00.000Z,5,5,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,10
2012-03-06T00:00:00.000Z,6,6,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,10
2012-03-07T00:00:00.000Z,7,7,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,10
2012-03-08T00:00:00.000Z,8,8,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,10
2012-03-09T00:00:00.000Z,9,9,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,10
2012-03-10T00:00:00.000Z,10,10,March,Mar,3,CY2012-Mar,2012,CY2012,5,FY2012-Mar,2012,FY2012,10
2012-04-01T00:00:00.000Z,1,1,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,13
2012-04-02T00:00:00.000Z,2,2,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,14
2012-04-03T00:00:00.000Z,3,3,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,14
2012-04-04T00:00:00.000Z,4,4,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,14
2012-04-05T00:00:00.000Z,5,5,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,14
2012-04-06T00:00:00.000Z,6,6,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,14
2012-04-07T00:00:00.000Z,7,7,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,14
2012-04-08T00:00:00.000Z,8,8,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,14
2012-04-09T00:00:00.000Z,9,9,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,15
2012-04-10T00:00:00.000Z,10,10,April,Apr,4,CY2012-Apr,2012,CY2012,6,FY2012-Apr,2012,FY2012,15
2012-05-01T00:00:00.000Z,1,1,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,18
2012-05-02T00:00:00.000Z,2,2,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,18
2012-05-03T00:00:00.000Z,3,3,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,18
2012-05-04T00:00:00.000Z,4,4,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,18
2012-05-05T00:00:00.000Z,5,5,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,18
2012-05-06T00:00:00.000Z,6,6,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,18
2012-05-07T00:00:00.000Z,7,7,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,19
2012-05-08T00:00:00.000Z,8,8,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,19
2012-05-09T00:00:00.000Z,9,9,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,19
2012-05-10T00:00:00.000Z,10,10,May,May,5,CY2012-May,2012,CY2012,7,FY2012-May,2012,FY2012,19
2012-06-01T00:00:00.000Z,1,1,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,22
2012-06-02T00:00:00.000Z,2,2,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,22
2012-06-03T00:00:00.000Z,3,3,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,22
2012-06-04T00:00:00.000Z,4,4,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,23
2012-06-05T00:00:00.000Z,5,5,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,23
2012-06-06T00:00:00.000Z,6,6,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,23
2012-06-07T00:00:00.000Z,7,7,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,23
2012-06-08T00:00:00.000Z,8,8,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,23
2012-06-09T00:00:00.000Z,9,9,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,23
2012-06-10T00:00:00.000Z,10,10,June,Jun,6,CY2012-Jun,2012,CY2012,8,FY2012-Jun,2012,FY2012,23
2012-07-01T00:00:00.000Z,1,1,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,26
2012-07-02T00:00:00.000Z,2,2,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,27
2012-07-03T00:00:00.000Z,3,3,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,27
2012-07-04T00:00:00.000Z,4,4,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,27
2012-07-05T00:00:00.000Z,5,5,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,27
2012-07-06T00:00:00.000Z,6,6,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,27
2012-07-07T00:00:00.000Z,7,7,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,27
2012-07-08T00:00:00.000Z,8,8,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,27
2012-07-09T00:00:00.000Z,9,9,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,28
2012-07-10T00:00:00.000Z,10,10,July,Jul,7,CY2012-Jul,2012,CY2012,9,FY2012-Jul,2012,FY2012,28
2012-08-01T00:00:00.000Z,1,1,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,31
2012-08-02T00:00:00.000Z,2,2,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,31
2012-08-03T00:00:00.000Z,3,3,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,31
2012-08-04T00:00:00.000Z,4,4,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,31
2012-08-05T00:00:00.000Z,5,5,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,31
2012-08-06T00:00:00.000Z,6,6,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,32
2012-08-07T00:00:00.000Z,7,7,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,32
2012-08-08T00:00:00.000Z,8,8,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,32
2012-08-09T00:00:00.000Z,9,9,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,32
2012-08-10T00:00:00.000Z,10,10,August,Aug,8,CY2012-Aug,2012,CY2012,10,FY2012-Aug,2012,FY2012,32
2012-09-01T00:00:00.000Z,1,1,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,35
2012-09-02T00:00:00.000Z,2,2,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,35
2012-09-03T00:00:00.000Z,3,3,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,36
2012-09-04T00:00:00.000Z,4,4,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,36
2012-09-05T00:00:00.000Z,5,5,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,36
2012-09-06T00:00:00.000Z,6,6,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,36
2012-09-07T00:00:00.000Z,7,7,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,36
2012-09-08T00:00:00.000Z,8,8,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,36
2012-09-09T00:00:00.000Z,9,9,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,36
2012-09-10T00:00:00.000Z,10,10,September,Sep,9,CY2012-Sep,2012,CY2012,11,FY2012-Sep,2012,FY2012,37
2012-10-01T00:00:00.000Z,1,1,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,40
2012-10-02T00:00:00.000Z,2,2,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,40
2012-10-03T00:00:00.000Z,3,3,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,40
2012-10-04T00:00:00.000Z,4,4,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,40
2012-10-05T00:00:00.000Z,5,5,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,40
2012-10-06T00:00:00.000Z,6,6,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,40
2012-10-07T00:00:00.000Z,7,7,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,40
2012-10-08T00:00:00.000Z,8,8,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,41
2012-10-09T00:00:00.000Z,9,9,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,41
2012-10-10T00:00:00.000Z,10,10,October,Oct,10,CY2012-Oct,2012,CY2012,12,FY2012-Oct,2012,FY2012,41
2012-11-01T00:00:00.000Z,1,1,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,44
2012-11-02T00:00:00.000Z,2,2,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,44
2012-11-03T00:00:00.000Z,3,3,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,44
2012-11-04T00:00:00.000Z,4,4,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,44
2012-11-05T00:00:00.000Z,5,5,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,45
2012-11-06T00:00:00.000Z,6,6,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,45
2012-11-07T00:00:00.000Z,7,7,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,45
2012-11-08T00:00:00.000Z,8,8,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,45
2012-11-09T00:00:00.000Z,9,9,November,Nov,11,CY2012-Nov,2012,CY2012,1,FY2013-Nov,2013,FY2013,45
2012-12-01T00:00:00.000Z,1,1,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,48
2012-12-02T00:00:00.000Z,2,2,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,48
2012-12-03T00:00:00.000Z,3,3,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,49
2012-12-04T00:00:00.000Z,4,4,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,49
2012-12-05T00:00:00.000Z,5,5,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,49
2012-12-06T00:00:00.000Z,6,6,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,49
2012-12-07T00:00:00.000Z,7,7,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,49
2012-12-08T00:00:00.000Z,8,8,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,49
2012-12-09T00:00:00.000Z,9,9,December,Dec,12,CY2012-Dec,2012,CY2012,2,FY2013-Dec,2013,FY2013,49
2002-01-11T00:00:00.000Z,11,11,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,2
2002-01-12T00:00:00.000Z,12,12,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,2
2002-01-13T00:00:00.000Z,13,13,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,2
2002-01-14T00:00:00.000Z,14,14,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,3
2002-01-15T00:00:00.000Z,15,15,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,3
2002-01-16T00:00:00.000Z,16,16,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,3
2002-01-17T00:00:00.000Z,17,17,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,3
2002-01-18T00:00:00.000Z,18,18,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,3
2002-01-19T00:00:00.000Z,19,19,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,3
2002-01-20T00:00:00.000Z,20,20,January,Jan,1,CY2002-Jan,2002,CY2002,3,FY2002-Jan,2002,FY2002,3
2002-02-11T00:00:00.000Z,11,11,February,Feb,2,CY2002-Feb,2002,CY2002,4,FY2002-Feb,2002,FY2002,7
2002-02-12T00:00:00.000Z,12,12,February,Feb,2,CY2002-Feb,2002,CY2002,4,FY2002-Feb,2002,FY2002,7
2002-02-13T00:00:00.000Z,13,13,February,Feb,2,CY2002-Feb,2002,CY2002,4,FY2002-Feb,2002,FY2002,7
2002-02-14T00:00:00.000Z,14,14,February,Feb,2,CY2002-Feb,2002,CY2002,4,FY2002-Feb,2002,FY2002,7
2002-02-15T00:00:00.000Z,15,15,February,Feb,2,CY2002-Feb,2002,CY2002,4,FY2002-Feb,2002,FY2002,7
2002-02-16T00:00:00.000Z,16,16,February,Feb,2,CY2002-Feb,2002,CY2002,4,FY2002-Feb,2002,FY2002,7
2002-02-17T00:00:00.000Z,17,17,February,Feb,2,CY2002-Feb,2002,CY2002,4,FY2002-Feb,2002,FY2002,7
2002-02-18T00:00:00.000Z,18,18,February,Feb,2,CY2002-Feb,2002,CY2002,4,FY2002-Feb,2002,FY2002,8
